idoffspring	siresim	damsim	a	e	p	fam	pool
off.22069	id0030	id0031	170.531149140099	596.198071834518	766.729220974617	23	0
off.39770	id0024	id0036	74.0949013606764	692.725731507087	766.820632867763	40	0
off.38459	id0033	id0028	228.902184958881	538.422345317749	767.32453027663	39	0
off.49406	id0023	id0036	112.964270531786	654.37417861228	767.338449144066	50	0
off.4294	id0040	id0028	149.704184534217	617.981471868171	767.685656402387	5	0
off.4625	id0040	id0028	304.154382992251	463.655012860735	767.809395852986	5	0
off.10724	id0024	id0034	313.370546477491	454.959496321934	768.330042799425	11	0
off.26791	id0033	id0035	298.860723091463	469.85518238059	768.715905472053	27	0
off.650	id0030	id0036	166.825238764507	601.899640483332	768.724879247839	1	0
off.293	id0030	id0036	107.288390209797	661.602599388877	768.890989598674	1	0
off.22913	id0030	id0031	139.521188167567	629.597506799152	769.118694966719	23	0
off.38676	id0033	id0028	193.218940193875	576.286853819758	769.505794013633	39	0
off.4173	id0040	id0028	93.220903782905	676.510078469707	769.730982252612	5	0
off.10121	id0024	id0034	147.48697286159	622.247219501568	769.734192363158	11	0
off.38065	id0033	id0028	234.199451238486	535.792465408035	769.991916646522	39	0
off.958	id0030	id0036	117.287050574463	652.715319161438	770.002369735901	1	0
off.26971	id0033	id0035	340.719892108752	429.650263426641	770.370155535393	27	0
off.40956	id0030	id0034	259.546119611096	511.04733463848	770.593454249576	41	0
off.39400	id0024	id0036	190.654490918906	579.948755521788	770.603246440694	40	0
off.19207	id0023	id0035	157.443833943009	613.372828057715	770.816662000724	20	0
off.10193	id0024	id0034	203.126409667661	567.907170233307	771.033579900969	11	0
off.39576	id0024	id0036	114.729182958404	656.319897618373	771.049080576777	40	0
off.40649	id0030	id0034	256.764108670815	514.499666661206	771.263775332021	41	0
off.22953	id0030	id0031	205.083170926502	566.230942630172	771.314113556675	23	0
off.38888	id0033	id0028	232.065085165612	539.500696633942	771.565781799554	39	0
off.19217	id0023	id0035	285.741482499798	486.217357778222	771.95884027802	20	0
off.39614	id0024	id0036	215.641808385231	556.397526990663	772.039335375894	40	0
off.26750	id0033	id0035	219.362798504547	553.231974148688	772.594772653235	27	0
off.40037	id0030	id0034	199.523791221855	573.157851285884	772.681642507739	41	0
off.285	id0030	id0036	100.916559070756	671.860586912213	772.77714598297	1	0
off.26268	id0033	id0035	374.539499049765	398.764418536384	773.303917586149	27	0
off.4668	id0040	id0028	264.328770698974	509.066106879273	773.394877578247	5	0
off.10229	id0024	id0034	222.240265851336	551.497169644399	773.737435495735	11	0
off.22176	id0030	id0031	177.120930730017	597.025372939624	774.146303669641	23	0
off.10997	id0024	id0034	230.687075783097	543.609751965116	774.296827748213	11	0
off.22494	id0030	id0031	72.0616916620531	702.522698122738	774.584389784791	23	0
off.4282	id0040	id0028	192.005131517667	582.752466568445	774.757598086112	5	0
off.39479	id0024	id0036	90.5494358305495	684.380776553654	774.930212384204	40	0
off.39814	id0024	id0036	182.00385325702	593.550109190972	775.553962447992	40	0
off.40749	id0030	id0034	206.046775200078	569.661755233868	775.708530433946	41	0
off.40376	id0030	id0034	90.738489257598	684.975681337012	775.71417059461	41	0
off.22211	id0030	id0031	161.042567239319	614.78426341741	775.826830656729	23	0
off.40064	id0030	id0034	177.173156722993	598.833721085906	776.0068778089	41	0
off.105	id0030	id0036	56.8583702251549	719.321476071295	776.17984629645	1	0
off.22200	id0030	id0031	129.026492255448	647.587943019086	776.614435274534	23	0
off.49786	id0023	id0036	179.610659460096	597.577166245443	777.187825705539	50	0
off.39116	id0024	id0036	208.201502677952	569.009037786982	777.210540464934	40	0
off.26217	id0033	id0035	316.796735361906	461.580012298044	778.376747659951	27	0
off.40276	id0030	id0034	135.026882150413	643.521050831825	778.547932982238	41	0
off.39353	id0024	id0036	135.069555731087	644.196124205405	779.265679936492	40	0
off.39661	id0024	id0036	204.454087295002	574.990298371955	779.444385666957	40	0
off.10069	id0024	id0034	210.806277268188	569.786716849256	780.592994117443	11	0
off.19933	id0023	id0035	193.470010974815	587.178287022534	780.648297997349	20	0
off.38130	id0033	id0028	301.285434434739	480.86748381402	782.15291824876	39	0
off.4180	id0040	id0028	83.0071914010795	699.700558102007	782.707749503087	5	0
off.38440	id0033	id0028	330.647954034516	452.486542274263	783.13449630878	39	0
off.38348	id0033	id0028	204.565044165053	578.675891792582	783.240935957635	39	0
off.26960	id0033	id0035	258.010609447474	525.487320866073	783.497930313547	27	0
off.10051	id0024	id0034	93.3369425874653	690.18114099491	783.518083582375	11	0
off.19031	id0023	id0035	222.17727858759	561.53377111925	783.711049706841	20	0
off.19981	id0023	id0035	216.959610775874	566.912968904167	783.872579680041	20	0
off.38379	id0033	id0028	279.849171630371	504.612865903269	784.46203753364	39	0
off.38104	id0033	id0028	286.71115408901	497.855442443185	784.566596532195	39	0
off.19354	id0023	id0035	219.224362905462	565.411901486966	784.636264392427	20	0
off.26874	id0033	id0035	233.454243141836	551.63686455771	785.091107699546	27	0
off.4634	id0040	id0028	140.492146380396	644.863429996772	785.355576377168	5	0
off.49848	id0023	id0036	268.057362452034	517.380840750139	785.438203202173	50	0
off.26231	id0033	id0035	263.103688564926	523.366669991612	786.470358556538	27	0
off.10924	id0024	id0034	166.742881751389	619.919855005403	786.662736756792	11	0
off.19315	id0023	id0035	331.846439428595	455.016957820742	786.863397249337	20	0
off.19234	id0023	id0035	221.386433597378	565.54819481788	786.934628415258	20	0
off.26830	id0033	id0035	327.090844719027	459.901049689676	786.991894408702	27	0
off.49694	id0023	id0036	213.374246471033	574.139852785778	787.51409925681	50	0
off.38522	id0033	id0028	289.800541156864	498.071172139835	787.8717132967	39	0
off.19044	id0023	id0035	236.159046463779	552.264545500636	788.423591964415	20	0
off.39740	id0024	id0036	17.9461154401274	770.783548249096	788.729663689224	40	0
off.40438	id0030	id0034	107.984670735709	681.696278101526	789.680948837235	41	0
off.22589	id0030	id0031	139.328154427632	650.580109976794	789.908264404425	23	0
off.924	id0030	id0036	179.685726226733	610.222634453979	789.908360680713	1	0
off.19704	id0023	id0035	193.171001679917	596.878989790114	790.049991470031	20	0
off.26494	id0033	id0035	337.964481783049	452.144421191248	790.108902974296	27	0
off.26890	id0033	id0035	301.850734950718	488.319620635151	790.170355585868	27	0
off.38338	id0033	id0028	261.588871482317	529.257190487712	790.846061970029	39	0
off.49884	id0023	id0036	143.151355375781	647.883637624585	791.034993000366	50	0
off.40553	id0030	id0034	210.416765737723	580.626114930218	791.04288066794	41	0
off.10793	id0024	id0034	212.554672932078	578.583909718815	791.138582650893	11	0
off.40	id0030	id0036	140.995055555617	651.474449280317	792.469504835934	1	0
off.49121	id0023	id0036	294.693026940398	498.176978681966	792.870005622365	50	0
off.40704	id0030	id0034	257.523848973647	535.938658616694	793.462507590341	41	0
off.22110	id0030	id0031	168.5748359086	624.947949207891	793.522785116491	23	0
off.39610	id0024	id0036	87.8655951954337	705.806139826924	793.671735022358	40	0
off.19305	id0023	id0035	211.553164570547	582.538693654141	794.091858224687	20	0
off.22027	id0030	id0031	97.438471014476	696.775614826746	794.214085841222	23	0
off.4116	id0040	id0028	240.390521289472	554.608800975387	794.999322264859	5	0
off.39196	id0024	id0036	327.952932096802	467.392693954385	795.345626051187	40	0
off.4081	id0040	id0028	261.868584492844	533.566413792582	795.434998285426	5	0
off.282	id0030	id0036	136.98367083176	658.635673485344	795.619344317103	1	0
off.40953	id0030	id0034	140.41644542443	655.208951392078	795.625396816508	41	0
off.39867	id0024	id0036	186.939499220073	609.19672804364	796.136227263713	40	0
off.29	id0030	id0036	147.306823919975	649.062450687067	796.369274607043	1	0
off.39855	id0024	id0036	118.824877358082	678.725931289381	797.550808647463	40	0
off.26627	id0033	id0035	274.696334536967	522.909680442895	797.606014979862	27	0
off.40390	id0030	id0034	132.632957406893	665.164467002821	797.797424409713	41	0
off.38947	id0033	id0028	336.56300581622	461.275660756394	797.838666572613	39	0
off.39175	id0024	id0036	253.944751599665	544.2698348037	798.214586403365	40	0
off.49621	id0023	id0036	197.352757728405	600.91219823504	798.264955963445	50	0
off.26560	id0033	id0035	229.855853285984	568.494792654972	798.350645940955	27	0
off.26311	id0033	id0035	292.56581960793	506.03284557658	798.59866518451	27	0
off.38095	id0033	id0028	201.98036549282	596.757182296151	798.737547788971	39	0
off.49478	id0023	id0036	153.869488594705	645.093691421596	798.963180016301	50	0
off.38641	id0033	id0028	349.827327457127	449.917511501177	799.744838958304	39	0
off.40974	id0030	id0034	219.635899029242	580.469044528185	800.104943557427	41	0
off.4766	id0040	id0028	236.367051023624	564.912683904066	801.27973492769	5	0
off.22461	id0030	id0031	102.969752204537	698.432171343472	801.401923548008	23	0
off.39882	id0024	id0036	117.259462900836	684.548940338298	801.808403239134	40	0
off.38812	id0033	id0028	262.163860143498	540.403827539828	802.567687683326	39	0
off.22923	id0030	id0031	12.7867598897743	789.970471993028	802.757231882802	23	0
off.4235	id0040	id0028	83.3730199002823	719.602520148954	802.975540049237	5	0
off.49708	id0023	id0036	82.8377410396948	720.425899311365	803.26364035106	50	0
off.40039	id0030	id0034	264.306380679569	539.187206965894	803.493587645464	41	0
off.49554	id0023	id0036	148.160578101017	656.083030536564	804.243608637581	50	0
off.38500	id0033	id0028	251.133605067165	553.253073929113	804.386678996279	39	0
off.38005	id0033	id0028	254.069147249699	552.224847152066	806.293994401765	39	0
off.49294	id0023	id0036	127.824184587279	678.714073258088	806.538257845367	50	0
off.38788	id0033	id0028	332.263505378465	474.824484234812	807.087989613277	39	0
off.38445	id0033	id0028	349.158035970916	458.019521193679	807.177557164595	39	0
off.490	id0030	id0036	110.773571940106	696.412802615595	807.1863745557	1	0
off.10701	id0024	id0034	321.316768962553	486.387322617823	807.704091580376	11	0
off.26507	id0033	id0035	254.914878117769	553.322051635265	808.236929753034	27	0
off.4664	id0040	id0028	154.376143409591	655.652555583049	810.028698992641	5	0
off.10994	id0024	id0034	155.018547944562	655.173368074621	810.191916019183	11	0
off.26965	id0033	id0035	318.398521372815	492.954537264101	811.353058636916	27	0
off.39327	id0024	id0036	168.4199483363	643.701183715093	812.121132051394	40	0
off.4867	id0040	id0028	198.445163379388	614.197922751167	812.643086130555	5	0
off.19674	id0023	id0035	196.539046507428	616.992712051102	813.53175855853	20	0
off.40377	id0030	id0034	124.303608780193	690.221508410645	814.525117190837	41	0
off.19976	id0023	id0035	157.379005125467	657.364075247542	814.74308037301	20	0
off.198	id0030	id0036	234.863035587912	580.55509855049	815.418134138402	1	0
off.39955	id0024	id0036	167.986681302794	647.549716002946	815.536397305739	40	0
off.19548	id0023	id0035	272.710660342435	543.049921601721	815.760581944157	20	0
off.19702	id0023	id0035	223.013454327975	593.028848312658	816.042302640633	20	0
off.19398	id0023	id0035	219.376618529507	596.680580408484	816.057198937991	20	0
off.19268	id0023	id0035	147.021367859778	669.050686951468	816.072054811246	20	0
off.19572	id0023	id0035	183.010817506576	633.203094731362	816.213912237937	20	0
off.40278	id0030	id0034	148.850455452055	667.517971066066	816.36842651812	41	0
off.39093	id0024	id0036	133.401382758571	683.154539510829	816.555922269399	40	0
off.19017	id0023	id0035	231.189664286643	585.919241999494	817.108906286137	20	0
off.22987	id0030	id0031	168.066854553198	649.108238092322	817.175092645521	23	0
off.19913	id0023	id0035	219.166764353119	598.080537567777	817.247301920896	20	0
off.39068	id0024	id0036	101.487545974543	716.017055977474	817.504601952017	40	0
off.38952	id0033	id0028	216.276190529756	601.838422303568	818.114612833324	39	0
off.10828	id0024	id0034	210.391486796875	607.863408631568	818.254895428443	11	0
off.40624	id0030	id0034	185.169031932029	633.120767359236	818.289799291265	41	0
off.10330	id0024	id0034	217.541483557275	601.048126908204	818.58961046548	11	0
off.10091	id0024	id0034	211.702441561634	607.388492171996	819.09093373363	11	0
off.573	id0030	id0036	156.914268195383	662.535865386025	819.450133581409	1	0
off.38631	id0033	id0028	288.398013738971	531.246902057668	819.644915796639	39	0
off.38197	id0033	id0028	274.68203024042	544.969210220228	819.651240460648	39	0
off.104	id0030	id0036	168.591515780036	651.231506487487	819.823022267523	1	0
off.10533	id0024	id0034	195.751314911499	624.101691697288	819.853006608787	11	0
off.49829	id0023	id0036	54.6124963938022	765.803118444651	820.415614838454	50	0
off.26113	id0033	id0035	242.43392029448	578.10706070477	820.54098099925	27	0
off.26637	id0033	id0035	274.682092211382	546.180991302686	820.863083514068	27	0
off.22566	id0030	id0031	189.347507765677	631.777523770634	821.12503153631	23	0
off.40291	id0030	id0034	181.969577513689	639.180585401794	821.150162915483	41	0
off.10574	id0024	id0034	218.044519262885	604.631752190563	822.676271453448	11	0
off.26165	id0033	id0035	404.664084217324	418.616647015969	823.280731233293	27	0
off.10071	id0024	id0034	247.491545267544	575.830798324042	823.322343591586	11	0
off.10902	id0024	id0034	277.372797696493	546.474149694345	823.846947390839	11	0
off.40864	id0030	id0034	247.333936532792	576.525026363023	823.858962895815	41	0
off.810	id0030	id0036	216.500478778454	607.813781701834	824.314260480288	1	0
off.49408	id0023	id0036	145.652077249078	678.999496903491	824.651574152569	50	0
off.10957	id0024	id0034	205.903156283635	619.616424331571	825.519580615206	11	0
off.26382	id0033	id0035	273.194383683658	552.806214416632	826.00059810029	27	0
off.49917	id0023	id0036	31.6550621799415	795.101572064917	826.756634244859	50	0
off.22515	id0030	id0031	111.909368523721	715.218687895165	827.128056418885	23	0
off.10833	id0024	id0034	248.008132250699	579.556176653092	827.564308903791	11	0
off.19130	id0023	id0035	327.880090228993	500.805306640649	828.685396869642	20	0
off.49128	id0023	id0036	184.296329459615	645.866281699985	830.1626111596	50	0
off.39231	id0024	id0036	224.440689469046	606.022796336905	830.463485805951	40	0
off.26793	id0033	id0035	259.882373759584	570.872330622731	830.754704382314	27	0
off.10467	id0024	id0034	191.433291141159	639.395099258977	830.828390400136	11	0
off.49463	id0023	id0036	269.96947273811	560.859800240011	830.829272978121	50	0
off.26563	id0033	id0035	305.324650707706	525.879230435137	831.203881142843	27	0
off.4736	id0040	id0028	248.595093981525	583.34221866205	831.937312643574	5	0
off.38547	id0033	id0028	251.713748382821	580.446883331415	832.160631714236	39	0
off.19011	id0023	id0035	313.403485399473	519.588390727179	832.991876126651	20	0
off.26958	id0033	id0035	321.044281600457	512.707253852588	833.751535453046	27	0
off.10450	id0024	id0034	163.074482911383	670.860613378039	833.935096289421	11	0
off.49191	id0023	id0036	175.649854104779	658.694540213114	834.344394317893	50	0
off.40520	id0030	id0034	150.826920478565	684.102696460513	834.929616939078	41	0
off.10218	id0024	id0034	243.286912651781	592.022996344443	835.309908996224	11	0
off.26551	id0033	id0035	316.179120775151	521.092277661001	837.271398436152	27	0
off.19594	id0023	id0035	165.421082303666	671.985842961952	837.406925265618	20	0
off.19465	id0023	id0035	168.526311601368	669.43503938943	837.961350990798	20	0
off.49426	id0023	id0036	160.526019668025	677.741353736216	838.267373404241	50	0
off.26199	id0033	id0035	256.894085354226	583.243050106841	840.137135461066	27	0
off.38727	id0033	id0028	199.270167599506	640.950710277231	840.220877876737	39	0
off.26032	id0033	id0035	367.044499073824	473.523386417398	840.567885491222	27	0
off.26930	id0033	id0035	366.250070813578	474.617640971054	840.867711784632	27	0
off.19543	id0023	id0035	233.661191414334	607.47648522311	841.137676637444	20	0
off.38744	id0033	id0028	265.7914203169	575.687871456829	841.479291773729	39	0
off.40292	id0030	id0034	170.373543499997	671.130478543841	841.504022043839	41	0
off.26118	id0033	id0035	316.751954627283	525.194686733268	841.94664136055	27	0
off.49474	id0023	id0036	355.633126652418	486.792299227592	842.42542588001	50	0
off.40684	id0030	id0034	308.228056738397	534.234820125189	842.462876863586	41	0
off.40315	id0030	id0034	171.557820560572	671.031710589506	842.589531150078	41	0
off.10547	id0024	id0034	151.514342443745	692.235595062609	843.749937506354	11	0
off.858	id0030	id0036	207.630966450723	636.127890594893	843.758857045615	1	0
off.751	id0030	id0036	146.355531322006	697.812960400251	844.168491722257	1	0
off.38369	id0033	id0028	282.039403397376	562.301437807288	844.340841204664	39	0
off.465	id0030	id0036	174.985082522719	669.651808816655	844.636891339374	1	0
off.693	id0030	id0036	229.867544352345	614.966796314703	844.834340667048	1	0
off.38573	id0033	id0028	190.298256181709	654.831105326948	845.129361508657	39	0
off.10774	id0024	id0034	80.4444293663719	764.763473218036	845.207902584408	11	0
off.390	id0030	id0036	217.387063392887	628.671299415492	846.058362808379	1	0
off.718	id0030	id0036	188.919050861249	657.284017013714	846.203067874963	1	0
off.49738	id0023	id0036	161.447204615271	685.773657240282	847.220861855553	50	0
off.19799	id0023	id0035	310.634325002667	536.729140493906	847.363465496573	20	0
off.49445	id0023	id0036	154.414563204167	693.664859386986	848.079422591153	50	0
off.26042	id0033	id0035	387.257685000136	461.088132681533	848.345817681669	27	0
off.26055	id0033	id0035	357.728549200795	490.681747914377	848.410297115172	27	0
off.49824	id0023	id0036	247.889167369306	600.57541457592	848.464581945226	50	0
off.40401	id0030	id0034	250.845678181262	598.274866807949	849.120544989211	41	0
off.26114	id0033	id0035	259.311884909658	590.082278051896	849.394162961554	27	0
off.26170	id0033	id0035	305.763576756961	544.046974423078	849.810551180039	27	0
off.40015	id0030	id0034	236.185414685124	613.84363211832	850.029046803444	41	0
off.10453	id0024	id0034	258.478511724005	592.635300688779	851.113812412784	11	0
off.39015	id0024	id0036	192.688380308577	659.366582711434	852.05496302001	40	0
off.19206	id0023	id0035	210.872146543838	641.819666218568	852.691812762407	20	0
off.19383	id0023	id0035	248.185653451966	604.543099305562	852.728752757528	20	0
off.378	id0030	id0036	194.174570809903	658.725376962971	852.899947772874	1	0
off.26752	id0033	id0035	321.482785790033	531.902733362032	853.385519152065	27	0
off.49815	id0023	id0036	273.283516995303	580.833671257741	854.117188253044	50	0
off.49538	id0023	id0036	243.853228560518	610.602023172803	854.455251733321	50	0
off.39079	id0024	id0036	264.882863771025	589.705526995375	854.5883907664	40	0
off.26706	id0033	id0035	353.664449349418	500.938757504778	854.603206854196	27	0
off.40816	id0030	id0034	175.307672241933	679.70444728426	855.012119526193	41	0
off.26186	id0033	id0035	314.599056589921	540.467515052726	855.066571642648	27	0
off.19498	id0023	id0035	182.96201798814	672.714846211178	855.676864199318	20	0
off.39694	id0024	id0036	226.388204055831	629.494771628964	855.882975684796	40	0
off.22574	id0030	id0031	66.0778192419436	790.48920318296	856.567022424904	23	0
off.49224	id0023	id0036	179.460832892103	677.148804301157	856.60963719326	50	0
off.10914	id0024	id0034	100.087026738922	756.716088193484	856.803114932406	11	0
off.19080	id0023	id0035	363.547047814382	493.444574693578	856.99162250796	20	0
off.19380	id0023	id0035	259.035682832035	598.389824090642	857.425506922678	20	0
off.10783	id0024	id0034	172.300380512188	685.357320885505	857.657701397693	11	0
off.40896	id0030	id0034	109.734397894766	748.129806529984	857.86420442475	41	0
off.26589	id0033	id0035	278.041983515555	580.020551461247	858.062534976802	27	0
off.10794	id0024	id0034	92.8642591577585	765.729690288693	858.593949446451	11	0
off.26462	id0033	id0035	495.828915540913	363.256429290007	859.08534483092	27	0
off.537	id0030	id0036	209.887103436126	649.449341138017	859.336444574143	1	0
off.39055	id0024	id0036	137.896244640653	722.205230788166	860.101475428819	40	0
off.40951	id0030	id0034	158.921736556354	701.438307204457	860.360043760811	41	0
off.38476	id0033	id0028	209.829107232836	650.548679839359	860.377787072195	39	0
off.26564	id0033	id0035	344.623396279006	516.369364487948	860.992760766954	27	0
off.10208	id0024	id0034	176.862226149338	684.446505601059	861.308731750397	11	0
off.40143	id0030	id0034	243.429198025138	618.34560554501	861.774803570148	41	0
off.49913	id0023	id0036	188.031445760909	674.372427322968	862.403873083877	50	0
off.327	id0030	id0036	209.034916455899	654.110753135179	863.145669591078	1	0
off.39412	id0024	id0036	200.619644106641	662.904947729562	863.524591836203	40	0
off.39082	id0024	id0036	169.102374681029	694.556571823346	863.658946504375	40	0
off.38371	id0033	id0028	286.943558344867	577.862177632011	864.805735976879	39	0
off.26867	id0033	id0035	444.31256036514	420.710324373561	865.022884738701	27	0
off.19579	id0023	id0035	98.4315620125973	767.082945912117	865.514507924714	20	0
off.26840	id0033	id0035	317.714759499649	548.702476292662	866.417235792312	27	0
off.4444	id0040	id0028	178.026235741457	688.722748231271	866.748983972728	5	0
off.38726	id0033	id0028	366.71491412823	500.28573795439	867.00065208262	39	0
off.26028	id0033	id0035	228.865163804344	638.348324545686	867.213488350029	27	0
off.4938	id0040	id0028	172.448602188851	694.848517783825	867.297119972676	5	0
off.19435	id0023	id0035	280.110133101011	587.37596529991	867.486098400921	20	0
off.38013	id0033	id0028	341.106825575502	527.161450789672	868.268276365174	39	0
off.4798	id0040	id0028	135.369958035041	733.207479589307	868.577437624348	5	0
off.26233	id0033	id0035	255.230920727884	613.651531615094	868.882452342978	27	0
off.49649	id0023	id0036	159.130777595621	709.91729796088	869.048075556501	50	0
off.10473	id0024	id0034	269.893038183247	599.549609930484	869.44264811373	11	0
off.851	id0030	id0036	259.987288457881	609.612497694726	869.599786152607	1	0
off.26192	id0033	id0035	303.740710611902	566.252844852368	869.99355546427	27	0
off.38410	id0033	id0028	330.750045750864	539.581822418253	870.331868169117	39	0
off.19689	id0023	id0035	363.389054414186	507.658489427588	871.047543841775	20	0
off.10798	id0024	id0034	254.012506284228	618.49834050919	872.510846793418	11	0
off.419	id0030	id0036	171.019245915149	702.855432098954	873.874678014103	1	0
off.38681	id0033	id0028	184.10817936763	689.803751375977	873.911930743607	39	0
off.38763	id0033	id0028	268.131586153486	605.888380225764	874.01996637925	39	0
off.22688	id0030	id0031	192.901519533638	681.136463744571	874.037983278209	23	0
off.40651	id0030	id0034	220.17939759474	655.659839617711	875.839237212451	41	0
off.40079	id0030	id0034	132.339710014493	743.724810552158	876.06452056665	41	0
off.49669	id0023	id0036	128.654756254268	747.655529112203	876.310285366471	50	0
off.38529	id0033	id0028	288.370210482016	588.108884616035	876.479095098051	39	0
off.49	id0030	id0036	159.830747964946	717.237639337821	877.068387302766	1	0
off.40955	id0030	id0034	159.78903838027	718.217221198087	878.006259578357	41	0
off.10595	id0024	id0034	148.853024427567	730.977807644586	879.830832072153	11	0
off.26260	id0033	id0035	278.918204229541	601.482684648052	880.400888877593	27	0
off.10814	id0024	id0034	204.624623053203	676.28782724681	880.912450300013	11	0
off.49250	id0023	id0036	251.557798963873	629.441688491177	880.99948745505	50	0
off.45	id0030	id0036	211.075870310024	670.436424649638	881.512294959662	1	0
off.38804	id0033	id0028	316.066874524072	565.565926562121	881.632801086194	39	0
off.26951	id0033	id0035	349.732916912333	532.226267736546	881.959184648879	27	0
off.38705	id0033	id0028	235.891989413637	646.186769025016	882.078758438653	39	0
off.39500	id0024	id0036	107.801652112473	774.816824332032	882.618476444505	40	0
off.19728	id0023	id0035	129.009755946325	753.699918463858	882.709674410183	20	0
off.22671	id0030	id0031	171.063332092629	711.646595302529	882.709927395159	23	0
off.19198	id0023	id0035	112.200271808732	771.199611776383	883.399883585115	20	0
off.4957	id0040	id0028	232.559034815066	651.209540682294	883.76857549736	5	0
off.19449	id0023	id0035	194.901136646853	689.257361711473	884.158498358326	20	0
off.725	id0030	id0036	156.963151346278	727.269352167696	884.232503513974	1	0
off.49387	id0023	id0036	135.500600585648	748.955351916261	884.455952501909	50	0
off.40806	id0030	id0034	83.6743674956386	801.416995858364	885.091363354003	41	0
off.26569	id0033	id0035	266.809878209543	618.293802444422	885.103680653965	27	0
off.38655	id0033	id0028	299.234966469581	586.6311502196	885.866116689181	39	0
off.10183	id0024	id0034	95.0058642785487	792.604184676069	887.610048954618	11	0
off.38629	id0033	id0028	187.373364706022	701.388543126454	888.761907832476	39	0
off.10099	id0024	id0034	204.163271733095	685.65511814506	889.818389878154	11	0
off.40640	id0030	id0034	179.427968560928	711.367221296582	890.79518985751	41	0
off.38454	id0033	id0028	219.002932673191	672.155071531428	891.158004204619	39	0
off.38046	id0033	id0028	198.594663636662	692.596160985642	891.190824622304	39	0
off.26393	id0033	id0035	333.786633602504	557.511405172608	891.298038775112	27	0
off.19771	id0023	id0035	311.653982386432	579.835870346556	891.489852732989	20	0
off.4809	id0040	id0028	292.472683238097	599.188184356109	891.660867594206	5	0
off.4645	id0040	id0028	187.896318583499	705.089320741057	892.985639324556	5	0
off.38217	id0033	id0028	294.8022791882	598.729129544428	893.531408732628	39	0
off.26525	id0033	id0035	321.385630257204	573.669315124184	895.054945381388	27	0
off.10730	id0024	id0034	245.094100554267	650.55949108391	895.653591638176	11	0
off.39723	id0024	id0036	230.174775066751	665.757277067496	895.932052134247	40	0
off.40165	id0030	id0034	210.943593200679	686.71273838824	897.656331588919	41	0
off.26979	id0033	id0035	305.68004629524	592.540943354503	898.220989649744	27	0
off.39289	id0024	id0036	175.431718593241	723.437164557684	898.868883150925	40	0
off.40814	id0030	id0034	227.028154980839	672.499541285357	899.527696266196	41	0
off.26910	id0033	id0035	315.503045022218	584.272106609449	899.775151631667	27	0
off.677	id0030	id0036	165.740975151085	735.248291155122	900.989266306206	1	0
off.19112	id0023	id0035	273.347635445668	628.347976448015	901.695611893683	20	0
off.4751	id0040	id0028	182.206727720327	720.199542377394	902.406270097721	5	0
off.38568	id0033	id0028	322.923397666218	580.185217408234	903.108615074452	39	0
off.19097	id0023	id0035	340.56164085394	563.028461331963	903.590102185903	20	0
off.19815	id0023	id0035	261.568289677091	642.217664907366	903.785954584458	20	0
off.38107	id0033	id0028	318.135379818401	586.104990973889	904.24037079229	39	0
off.40378	id0030	id0034	116.111145378855	789.10783999407	905.218985372925	41	0
off.4743	id0040	id0028	220.461566630758	684.87330078312	905.334867413878	5	0
off.10108	id0024	id0034	247.449906295786	658.012885760555	905.462792056341	11	0
off.4421	id0040	id0028	248.483878690008	657.691241042744	906.175119732752	5	0
off.4329	id0040	id0028	199.071154947227	707.160943328641	906.232098275868	5	0
off.4035	id0040	id0028	163.463803619231	743.372748801433	906.836552420663	5	0
off.26375	id0033	id0035	357.474313630292	549.927712943861	907.402026574153	27	0
off.40452	id0030	id0034	154.680581302065	752.897413858879	907.577995160943	41	0
off.26237	id0033	id0035	275.828954309262	631.931547538126	907.760501847388	27	0
off.38672	id0033	id0028	209.728658640756	698.163595705257	907.892254346013	39	0
off.19596	id0023	id0035	376.813089134006	532.615599367543	909.428688501549	20	0
off.10266	id0024	id0034	97.5752882334394	812.200203538501	909.77549177194	11	0
off.19348	id0023	id0035	133.163934143161	779.017754172604	912.181688315765	20	0
off.4300	id0040	id0028	215.304680700721	697.068377250935	912.373057951655	5	0
off.49677	id0023	id0036	136.071857141815	776.358959771792	912.430816913607	50	0
off.38836	id0033	id0028	256.44703984126	656.426988280433	912.874028121693	39	0
off.49725	id0023	id0036	106.896971646585	806.11909922835	913.016070874935	50	0
off.855	id0030	id0036	111.054538212915	802.110304150695	913.16484236361	1	0
off.39064	id0024	id0036	186.308318572156	726.871412032941	913.179730605098	40	0
off.49879	id0023	id0036	179.030334522596	735.730978074047	914.761312596643	50	0
off.40250	id0030	id0034	179.829885512088	735.27066292858	915.100548440668	41	0
off.26606	id0033	id0035	416.158784529062	499.296022506184	915.454807035246	27	0
off.38404	id0033	id0028	352.811070226783	563.318271493913	916.129341720696	39	0
off.4127	id0040	id0028	138.819667741581	779.161213630993	917.980881372574	5	0
off.26107	id0033	id0035	314.340194442636	604.719437674844	919.05963211748	27	0
off.38226	id0033	id0028	292.241873540153	627.591645527652	919.833519067805	39	0
off.10281	id0024	id0034	117.993962655756	803.792112426725	921.786075082481	11	0
off.26804	id0033	id0035	248.263977833768	675.328311474534	923.592289308302	27	0
off.775	id0030	id0036	223.394806680331	700.470530466808	923.865337147139	1	0
off.26689	id0033	id0035	401.581623686704	522.631384392972	924.213008079676	27	0
off.38608	id0033	id0028	185.946242771479	739.696697115283	925.642939886761	39	0
off.10291	id0024	id0034	287.806034570817	638.702992059678	926.509026630495	11	0
